region_code,region
25635,Waberthwaite
16634,Mamhilad
68817,Ashby Dell
60534,
51320,
57468,
93140,
83441,Holburn Estate
14185,Kinharrachie
60937,
59769,
82160,Parc Buddug
12205,Headington
78899,Fenny Hill
84481,Old Earth
46221,
72268,Alloa Trading Centre
98493,
55435,
55730,
30668,
13324,Hurcot
50920,
41329,
88080,Faughard
21094,Rosley
51903,
21157,Roughlee
84279,Baldhorns Park
20320,Prixford
30062,
51396,
99371,
97207,
49448,
61121,
61664,Ballochy West
51237,
42251,
62237,Turnerheath
44235,
223,Broadway
91615,The Grove Ryall
41116,
64197,Marks Hall
39813,
77472,Billingham Manor
80348,Low Harrogate
59514,
14196,Kinlocheil
15276,Little Lawford
83933,Pinley
62631,Seworgan
76116,Chaceley Stock
42511,
59395,
10257,Foxhole
52164,
59368,
27857,
14731,Lawrence End
27564,Wrentham
11458,Grizebeck
91827,
91932,Thorpe Larches
85732,Chew Mill
42332,
8891,
26788,Whithorn
33337,
75029,Llangendeirne
37194,
7936,
23520,Strachan
81515,Nelly Andrews' Green
42513,
36854,
70405,Cubitt Town
49366,
2573,Aylsham
23065,Stancombe
37688,
18714,Norton Heath
61650,Heatherstacks
52836,
20490,Raf Honington
29009,
67709,Tracle Lane
38098,
71818,Nybster
44942,
45850,
6813,
52955,
42011,
19366,Parkgate Industrial Estate
61847,Tynet
44937,
84873,West Yatton
70361,Earlsfield
6418,
87753,Highfields
6139,
95437,
82431,Sharrow Head
36560,
63053,Aughloghan
91866,
57441,
38312,
79110,Rooley Moor
50588,
37236,
78172,Earnock
63653,Bear Cross
10695,Gipsey Bridge
38189,
81891,Fox Holes
45168,
88113,Fleet
99307,
2838,
7891,
15323,Little Rissington
19707,Penyffordd
37442,
43561,
89800,Kirkinch
6378,
44740,
97190,
62825,St. Cuthberts Moor
54664,
42648,
76481,Water End
24272,Thorganby
70285,Hook Common
99688,
31067,
84056,Bentley Moor
13921,Kilkenzie
13024,Hook Common
28593,
65958,Brunshaw
70646,Le Squez
2377,Askwith
47368,
607,Havant
6963,
97822,
89465,Bird In Hand
10730,Glanvilles Wootton
63687,Beaver Industrial Estate
80731,Highcliffe
88607,Derryvolan
10210,Fotherby
26437,Wester Moy
35936,
20158,Portreagh
80991,Edwalton Park
9913,
2322,Ashmanhaugh
70946,Scotston
22281,Slade
99749,
16700,Maplehurst
91316,Uidh
11917,Harleston
54279,
25939,Waterhouses
63066,Tiroony
7013,Coolyermer
74283,Ladram Bay
67634,Kirkby Woodhouse
65733,Cleddans
43079,
63033,Gallon Lower
69629,Pennfields
90269,Moorhead
80591,Billing
69805,Copley Hill
77076,Bennetts End
92096,
98586,
78159,Carnwadric
96999,Newbridge
70443,Springfield
76120,Snig's End
61977,Hedgerley Dean
74913,Y Gors
84586,Kellingley
48460,
21936,Shelwick
73336,Dergany
50504,
15358,Little Tey
24582,Tinsley Green
41290,
41302,
92959,
52790,
80118,Bowthorpe Industrial Estate
42323,
50438,
29209,
58007,
11806,Handcross
27098,Winnington Bridge
7431,Crickheath
84576,Leeming
42032,
445,Dulas
74449,Wreyland
57371,
9918,
96721,
78354,Warbreck
75361,Vinehall Street
73521,Tullagherin
9250,
13860,Kettlewell
76950,Radway Bridge
57309,
51621,
31244,
23777,Sutton Waldron
21065,Roscroggan
89608,Ardnastruban
4617,Brineton
45713,
36067,
76731,Bevois Valley
37898,
20013,Pontblyddyn
29764,
91249,Tubbrid
78658,Stubley
11183,Great Cornard
83772,Borrowstoun Mains
15765,Llethryd
57523,
80442,Aireville
72435,Sedgefield Industrial Estate
77694,Wigmore
29658,
36666,
86744,Yeargate Ind Est
56761,
18876,Ogwell
77135,Goose Green
77304,South Oxhey
92782,
32650,
8107,
84312,Polecats
67471,Easington Grange
47050,
62097,Pinfoldpond
37225,
84399,
28214,
69280,Point Pleasant Industrial Estate
73580,Mullaghslin Glebe
96466,
46190,
80791,Fordley
64235,Bishop's Green
14990,Liddeston
28466,
25498,Upper Tadmarton
88453,Doccombe
25561,Upwaltham
5623,Carlton-In-Cleveland
29648,
50372,
79282,Brocks Hill
28013,
24152,Teynham
92686,Starapark
66324,Aughton Park
20208,Poundbury
4172,Bow
64683,Hawddamor
19333,Parbrook
79755,Red Hill
52365,
37906,
31943,
51925,
37040,
24063,Taylors Lane
22861,St. Germans
22786,Spurn Head
76364,Nanty-Perfedd
42747,
14505,Laga
48693,
59073,
65311,Castle Stuart
65667,Barrowfield
97561,
53643,
27926,
18002,Netherley
82810,Gulling Green
56000,
33924,
83880,Drakes Cross
9549,
29959,
86453,Chalvedon
63007,Ecclesville Demesne
52479,
85422,Catford
92456,
12364,Hemyock
34507,
26841,Whitwell
42679,
47919,
57534,
16996,Melbury Abbas
11582,Habblesthorpe
71675,Birkenside
53407,
44381,
45389,
48122,
36876,
93013,
59820,
35508,
1441,Whitby
69397,Boghall
49071,
73457,Tireenan
99773,
36961,
64557,Shepherd's Patch
70839,Laund
93978,
97792,
39861,
87870,Glen Urquhart
94549,RM
80432,Dawker Hill
95426,
52309,
10955,Goosey
96337,
12896,Hollingwood
31058,
97700,
23852,Swinburn
14765,Leachkin
35769,
35990,
36517,
10424,Furnace End
63780,Applegarth
37616,
29410,
88443,Drumhose
59865,
68175,East Hamlet
96438,
60928,
6174,Chester Business Park
74052,Nether Wheal
87625,Holy Cross
40251,
92314,
21814,Sewell
38512,
40463,
48184,
79622,Treifor
5154,Burnside
3779,
54027,
7385,
52351,
99982,
92591,
2506,Audlem
31929,
90063,Low Burnham
90794,Sally Port
89420,Beare
51079,
22789,Square And Compass
3342,Bernera
21002,Rodden
71031,Nether Dysart
23295,Stinsford
41212,
32378,
29652,
31282,
34855,
60335,
67343,East Ness
83240,Little Town
26340,West Raynham
41804,
51180,
88700,Dalcattaig
47494,
52752,
89488,Aultgrishan
65390,Dunnose
71423,Airport Executive Park
46107,
75735,Fairlop
87894,Gnaton
22275,Skreen One
10672,Gilling East
83346,Etal Park Estate
42180,
23917,Tabor
23889,Sychdyn
2576,Aynho
44457,
79984,Gourlaw
26665,Whilborough
31479,
40424,
59787,
38623,
56577,
41236,
27291,Wood Stanway
97524,
18077,New England
32696,
40514,
52720,
78126,St Leonards
92265,
15359,Little Thetford
7868,
56787,
71923,Thornbury
93402,Capitol Park
36748,
74842,Cumrue
83324,Royal Industrial Estate
72072,Bluestone
76932,Veldo
37602,
25845,Wargrave
31532,
98956,
1809,
75177,Middlemains
26583,Weybread
61533,
78650,Ealees
8953,
99945,
93333,Milton
42337,
11357,Greenholme
39459,
75953,Mountquhanie
66682,Swanside
58600,
21180,Rousay
84595,Bagby Fields
71775,Tyrell's End
56813,
49123,
39865,
51709,
10547,Garton
60631,
4049,
93067,Little Meadle
23798,Swalcliffe Lea
59708,
24820,Trawsfynydd
60168,
79073,Ending
11006,Gorton
60111,
84950,Pinehurst
69845,Slead Syke
71642,Milne Graden
29621,
18169,Newbridge
97974,
27493,Wormleighton
34987,
90896,Skelmuir
66045,Chatburn Trading Est
18615,North Tolsta
11306,Great Wishford
82788,Brook Green
15306,Little Orton
76154,Compton Green
24009,Tarland
78009,Mansewood
29312,
47137,
63680,Old Laundry Trading Estate
83661,Wimpstone
72940,Prazey
51668,
63975,Blacknest Road
62701,The Gears
72073,Cocoa Yard
89544,Ballyreagh
70761,Frodsham Bridge
27102,Winsham
89665,Aghalaan
45800,
52611,
49972,
14669,Lapworth
53488,
63981,Highfield Industrial Estate
13391,Hydestile
38881,
42406,
51467,
83460,Laygate
75798,Cold Harbour
74975,Pontiago
75625,Copped Hall
76551,Uplands
82890,Poplar Street
76606,Durford
12939,Holmesmarsh
48842,
72091,Plovers Moss
96134,
50546,
7699,
30573,
51312,
59730,
53256,
82016,Kersham
10353,Frithelstock
6978,
24264,Thompson
89965,Lisnaknock
26948,Wildsworth
16305,Lower Town
13081,Horley
9014,
95098,
86636,Bruichnain
58134,
33191,
10459,Galgate
83033,Flint Hill
18327,Newton Moor Industrial Estate
8493,
80182,Irstead Street
35791,
59470,
100,Banwell
77160,South-End
21695,Seacroft
16441,Lustleigh
17248,Mile End
69759,Apsley
19325,Papdale
4673,Broadfield
730,Keston
49947,
52805,
22187,Simonstone
80613,King's Heath
74140,Moorway
74446,Coldeast
76610,The Borough
16624,Malpas
99453,
63488,Oldborough
56864,
70144,Long Close
29723,
63023,Gorticashel
2229,
11155,Great Bourton
54405,
40612,
16463,Lydford On Fosse
27721,Ynysboeth
78385,Lecturers Closes
47729,
59777,
54649,
74000,Dobies Business Park
63712,Hamworthy Junction
97252,
66117,Chorltonville
88193,Edgebolton
62391,Woodlands Chase
34364,
9213,
44389,
73650,Clitheroe
86426,Kesteven Court
47439,
17494,Moodiesburn
63593,Millbridge
87683,Inveraldie
37480,
28899,
95748,Glasgow
94889,
74010,Stockshill
94605,
62264,Crabtree Green
27218,Wittering
47692,
7965,
95659,
46412,
19552,Penlan
52136,
23373,Stoke Fleming
13004,Honiley
84311,Tote Hill
76384,Cwlach
64310,Heron Flight Estate
97967,
65042,Pentwyn Common
58637,
66500,Vale
61663,Angle Road Industrial Estate
72131,Carrbrook Ind Est
21006,Rode Heath
38028,
62246,Beam Heath Way
34974,
26907,Wiggaton
82656,Washerwall
24961,Trenale
43113,
42307,
48408,
73726,St. Cuthberts
12502,Hickling Pastures
21199,Rowland
11520,Gummows Shop
67001,Easter Bush
28599,
15435,Liverton
81128,New Botley
28540,
43571,
86416,Treletert
50154,
86734,Fowler Ind Est
68398,Tremorfa Industrial Estate
11864,Hardham
20063,Pooley Bridge
56326,
15103,Lislagan Upper
86993,Witheridge
67510,Eastfield Glade
49764,
29302,
9023,
65595,Hawes Down
44075,
641,Hindhead
42211,
11794,Hamsterley Mill
94459,LL
89284,Brunant
51139,
2034,Annathill
97705,
56382,
84656,Swarcliffe
10582,Gatley
6167,Cherry Tree
40682,
53114,
94671,
13437,Iken
61984,The Village
16983,Meeth
14362,Kislingbury
95212,
87262,St. Silas
17146,Middle Littleton
91596,
81131,Old Boars Hill
19968,Polbeth
86056,Forrit Brae
87269,Blowers Green
63781,Bengall
9441,
72127,Newcastle Road Caravan Site
40576,
73618,Gargadis
46122,
41242,
38609,
82582,The Hollies
24364,Thorpe
7271,Coxheath
18128,New Tolsta
29979,
47962,
34157,
70750,Beechwood
15802,Loch Eck
2383,
24361,Thorpe
16208,Lower Fulbrook
22884,St. Johns
26269,West Jesmond
8973,
45998,
71966,Riverside Ind Est
93833,Whitkirk
57698,
71388,Hall End
83270,Hedgefield
76352,Wylfa
80106,Burgh Stubs
61702,Clachan Of Glendaruel
90167,Marlcliff
14528,Lambholm
26416,Westbury Sub Mendip
49861,
89646,Acarsaid Mhor
53987,
86996,Sunnymead
35704,
99085,
37863,
15051,Lindsey
1803,
14521,Laleham
54208,
89703,Agho
41923,
43043,
63147,Newtown Ind Est
81023,Overthorpe Industrial Estate
68181,Four Arches Caravan Site
15126,Little Abington
56965,
20145,Portlooe
13861,Ketton
65223,Cheverell's Green
25861,Warmingham
66156,New Windsor
33516,
77818,The Groves
3800,
64614,Gofeilon
65276,Holwell Hyde
36346,
23170,Stapleford
12866,Holbrook
33303,
43938,
1216,Sleaford
54222,
23837,Sweeney
74596,Collapark
97344,
56977,
66804,Tydfil's Well
11332,Greenbank
2087,
56807,
86002,Ersary
96796,
99149,
46290,
28503,
82227,St Hilary
57317,
90140,Lyne Down
45907,
21357,Saddington
82443,Wadsley Bridge
66342,Kaymer Ind Est
29806,
51899,
17733,Mudford
52281,
39739,
49609,
85716,Hagmore Green
91155,Tirwinny
25969,Wath
69801,Nepcote
26718,Whitebirk Industrial Estate
61464,"Edinburgh, City Of"
34126,
25267,Tyldesley
24228,Theale
51801,
70133,The Pitts
23382,Stoke Holy Cross
14685,Lastingham
41767,
95820,
30859,
11552,Gwaelod-Y-Garth
44581,
24426,Thrimby
4029,
49440,
17894,Napsbury
16674,Mansel Gamage
22578,South Petherwin
49833,
96291,
76543,Peel Common
74861,Moss-Side
58390,
84966,Dorcan Trading Estate
99299,
99492,
74145,Burnt Heath
95635,
98500,
21365,Saintfield
32428,
47274,
2002,Amulree
43,Appin
31268,
62995,Mullanatoomog
75074,Sain Pedrog
42519,
77389,Melbost
68410,Llanbedr Y Fro
59323,
15533,Llandysilio
95446,
83815,Duddeston
79552,Southport Business Centre
27469,Wootton Fitzpaine
92719,
11598,Hackthorn
65216,St Peters
74111,Fallgate
95976,
1195,
54307,
98952,
38171,
76266,Treberth Estate
97962,
64746,The Butts
69976,Brigshaw
7759,
27031,Wimbolds Trafford
94207,
11224,Great Horkesley
95838,
23174,Staplegrove
72964,Condolden
87712,Hendre
32765,
50078,
94705,
54200,
94662,
40369,
66193,Monton
54586,
56022,
9194,
34894,
49179,
60907,
55154,
36011,
86938,East Moor
97818,
29659,
3310,Bentham
11748,Hamerton
68949,Peartree Green
92247,
71510,Coley
19753,Peterston-Super-Ely
41723,
36017,
85071,Chase Estates
75868,St. Lawrence Bay
42851,
41706,
51593,
11456,Grittenham
83351,Jesmond Park East
71218,Arno's Vale
82097,Blackmoor
37138,
71915,Baxter Park
44766,
597,
12142,Hawkwell Green
79326,Sysonby
62703,Trezelah
55312,
77467,Warlands
86339,The Limes
36066,
96063,
56262,
13250,Hulcote
99296,
38257,
47392,
95204,
62449,Netherfields
78217,Bowhousebog
74004,Salter Beck Ind Est
23408,Stokesby
34750,
37588,
12411,Heolgerrig
85626,Howcleugh
88704,Daneway
81310,Huntingtower East
97621,
21662,Scounslow Green
16896,Mathern
94988,
28255,
41801,
5217,Burton Pidsea
7034,Copdock
33274,
11502,Guestwick
47425,
70120,Stoke Farthing
88399,Drumcully
34463,
30111,
23592,Stretton
83013,Lacey Green
41956,
47092,
50520,
3148,
12804,Hinton St. Mary
74173,Hackney Lane
87767,Hinwood
15464,Llanbedrog
99087,
44702,
38390,
1930,
38696,
60365,
70457,Avishayes
10259,Foxholes Business Park
36537,
4589,
68528,Lower Manor
58512,
50144,
89639,Abbots Bickington
3174,Bednall
76127,Church End
88811,Coolback
42483,
68464,New Hexthorpe
42673,
2295,
69340,Fen End
74245,Higher Moor
29428,
91761,
1571,Abergwesyn
77500,Woodside
52489,
74846,Holme Ind Est
12738,Hillesden
92227,
60351,
76248,Mitchell-Troy United
55270,
47490,
86382,North Morte
28817,
76344,Llanfair Is Gaer
64111,Pattiswick Green
6087,
40361,
45676,
26294,West Lilburn
5751,Castle Eden
6988,
7393,
93317,Dickens Heath
10501,Garford
30750,
18009,Netherton
56607,
3458,
33481,
51308,
94236,
82434,Shiregreen
84844,Woolley Green
31517,
17371,Minting
20040,Pontselli
29104,
19100,Otley
69362,Heathcote Park
82839,Linstead Magna
21128,Rosyth
20187,Potternewton
2799,
70066,Awhirk Lochans
91602,
87529,Soho
85079,Malvern Link
17242,Milcote
82107,Hill Grove
59359,
54359,
77168,Marble Arch
85587,Sutton Green
66088,Hornby-With-Farleton
1741,Ainderby Miers
23482,Stottesdon
42292,
73228,Drumshanly
7006,Coolacrim
35702,
96775,
38429,
75546,Severalls Industrial Park
98708,
75759,Berry's Green
38178,
82262,Bargate
76226,St. Pierre
95473,
4311,Bradwell
70376,
10281,Frampton
72991,Trelassick
97101,
52520,
61605,Denfield
60245,
85749,Harp Trading Estate
86884,Baberton
28920,
84418,Soil Hill
85374,
97254,
19793,Picklescott
79059,Broadley
22757,Spriddlestone
91445,Westley
90343,Mullycavan
20815,Rhyd-Y-Benllig
40499,
26984,Willington
6374,Churchill
91334,Upper Carnoch
26488,Westmeston
60859,
5941,
92860,
45261,
96360,
60251,
99521,
72361,Carlton
35250,
29898,
56147,
98253,
77104,Ponsbourne Park
96764,
62782,Penstrase
13362,Hutton Bank
84833,Droughduil
49646,
46962,
67800,Aikenhead
4566,Bridgetown
57080,
98716,
10072,Floodgates
52897,
39971,
42284,
74929,Upper Borth
67982,Pant Y Dwr
26355,West Stockwith
8828,
90449,Northwick
19635,Pensnett
53034,
46160,
73215,Crockatanty
44493,
53217,
49552,
32541,
34775,
808,
74639,Whitecross
35671,
49965,
21343,Ryhope
37818,
7137,Costessey
25576,Uskavagh
8069,
36466,
4838,
31577,
73104,Unthank
75613,Keers Green
6026,Charfield
33393,
58639,
28395,
59410,
80490,Burnby Gates
26674,Whinney Hill
41483,
93151,
40744,
5473,Campsie
12805,Hinton Waldrist
42015,
36836,
87485,Tigerton
84917,Lopcombe Corner
53748,
73752,Sandy Sykes
40302,
16157,Lower Boulsdon
23872,Swinley
90661,Rateen
32034,
93722,Charlestown
41953,
36064,
91358,Upwood
66385,Island Business Centre
53171,
57769,
36582,
54576,
1456,Wilmslow
77941,Waygateshaw
8161,
19658,Pentre Coch
30699,
42973,
43925,
96231,
80870,Stobhillgate
49884,
65757,Hillhead
52757,
65575,Rawling Street
52361,
71498,World's End
97358,
74274,Reahill
12028,Haseley Knob
32216,
22959,St. Nicholas At Wade
3277,Beltoft
76148,Bream's Meend
86273,Shanmullagh
68005,Cowal
8433,
92718,
93550,
87413,Bridge End
23291,Stillington
92692,
66749,West Park
95513,
54588,
64798,Posbrook
12795,Hinton
59095,
15254,Little Hormead
55030,
65778,Auchinreoch
16970,Medbourne
61219,
20369,Puxey
52607,
59067,
3984,
5890,
13302,Hunt End
29116,
5804,
94816,
52947,
7871,
2460,Atherstone On Stour
93924,
31109,
43240,
67809,Jordanstone Wester Alyth
80819,South Park
2555,Awsworth
17827,Myndtown
1928,
37600,
82545,Western Downs
70279,Lightwood
48758,
67652,Dunsill
16797,Marsh Benham
12285,Hedge End
36999,
48575,
41154,
393,
48084,
35395,
52751,
68369,East Moors
48098,
79224,Ince In Makerfield
65500,Love Street
12268,Heavitree
70532,West End
63035,Killydart
9570,
83785,Harburn
6892,
90640,Pwlltrap
53109,
79867,Fordel Mains
75125,Morham Mains
91292,Tullyoran Or Mount Prospect
10764,Glazeley
48936,
9676,
72129,Bower Fold
14436,Knook
55702,
77975,Easthall
33904,
6459,
32465,
12745,Hillhall
60132,
73661,Greenends
30677,
50985,
63432,Burrowshot
17726,Muckleford
36208,
51500,
55220,
46869,
66552,Garendon
83810,Chad Valley
73391,Beltany
82719,Woodhouse
41538,
82069,Fennington
44720,
73371,Glebe
52982,
2688,
11269,Great Saling
61449,
74594,Barracks Hill
55819,
77537,I O W
46299,
90811,Sartfell
78031,Riddrie
57458,
84488,Coley
92303,
56370,
35626,
54766,
38137,
99340,
98203,
24133,Terrington
71382,Box End
61733,Avonmouth Trading Estate
36296,
45144,
31810,
96564,
23109,Stanleytown
52355,
48415,
63296,Drumleaning
14086,Kings Norton
99106,
28790,
98603,
94090,
19802,Pickworth
32669,
64822,Leesland
62208,Lightwood Green
40675,
18594,North Roskear
17814,Mutterton
88955,Cloy
60625,
37405,
47659,
43447,
6532,Cleeve Hill
31773,
33424,
92776,
82936,Upsher Green
64709,Garreg
44099,
41021,
10448,Gagie
63396,Back Rowarth
17199,Middleton Cheney
26145,West Alvington
42770,
57151,
24211,The Reddings
73701,Nether Denton
67564,Prospect Hill
72754,Tucking Mill
34287,
56483,
59822,
66283,Bradley
42133,
34765,
63180,Bridge End Ind Est
